statement_job_id,parent_job_id,statement_type,start_time,end_time,duration_sec,total_bytes_processed,total_bytes_billed,total_slot_ms,error_message
acme-analytics-prod:EU.job_20260625163410_004100_3437a5,acme-analytics-prod:EU.job_20260625163407_004098_593a26,MERGE,2026-06-25 16:34:10,2026-06-25 16:34:13,4,15385234240,15385755648,35743,
acme-analytics-prod:EU.job_20260625163413_004101_663a82,acme-analytics-prod:EU.job_20260625163407_004098_593a26,DROP_TABLE,2026-06-25 16:34:13,2026-06-25 16:34:17,4,0,10485760,55336,
acme-analytics-prod:EU.job_20260625163548_004110_c6d7de,acme-analytics-prod:EU.job_20260625163548_004109_297fca,CREATE_TABLE_AS_SELECT,2026-06-25 16:35:48,2026-06-25 16:35:48,1,35363382739,35364274176,11901,
acme-analytics-prod:EU.job_20260625163548_004111_a086d6,acme-analytics-prod:EU.job_20260625163548_004109_297fca,MERGE,2026-06-25 16:35:48,2026-06-25 16:35:49,1,5345627623,5345640448,6144,
acme-analytics-prod:EU.job_20260625163549_004112_a6db7f,acme-analytics-prod:EU.job_20260625163548_004109_297fca,DROP_TABLE,2026-06-25 16:35:49,2026-06-25 16:35:50,1,0,10485760,12699,
acme-analytics-prod:EU.job_20260626021435_004165_60128e,acme-analytics-prod:EU.job_20260626021435_004164_e799b7,CREATE_TABLE_AS_SELECT,2026-06-26 02:14:35,2026-06-26 02:14:36,2,33528125008,33528217600,33267,
acme-analytics-prod:EU.job_20260626021436_004166_af70e4,acme-analytics-prod:EU.job_20260626021435_004164_e799b7,MERGE,2026-06-26 02:14:36,2026-06-26 02:14:38,2,5068204943,5068816384,10976,
acme-analytics-prod:EU.job_20260626021438_004167_9389b6,acme-analytics-prod:EU.job_20260626021435_004164_e799b7,DROP_TABLE,2026-06-26 02:14:38,2026-06-26 02:14:40,2,0,10485760,33077,
acme-analytics-prod:EU.job_20260626021446_004170_f8f9b2,acme-analytics-prod:EU.job_20260626021446_004169_16a1aa,CREATE_TABLE_AS_SELECT,2026-06-26 02:14:46,2026-06-26 02:14:49,3,94638661241,94639226880,53531,
acme-analytics-prod:EU.job_20260626021449_004171_ace4e3,acme-analytics-prod:EU.job_20260626021446_004169_16a1aa,MERGE,2026-06-26 02:14:49,2026-06-26 02:14:53,3,14305844141,14306770944,43199,
acme-analytics-prod:EU.job_20260626021453_004172_2fc03b,acme-analytics-prod:EU.job_20260626021446_004169_16a1aa,DROP_TABLE,2026-06-26 02:14:53,2026-06-26 02:14:58,5,0,10485760,32260,
acme-analytics-prod:EU.job_20260626021510_004176_ae21cc,acme-analytics-prod:EU.job_20260626021510_004175_1eeb9e,CREATE_TABLE_AS_SELECT,2026-06-26 02:15:10,2026-06-26 02:15:17,7,201782617292,201782722560,26075,
acme-analytics-prod:EU.job_20260626021517_004177_e0d572,acme-analytics-prod:EU.job_20260626021510_004175_1eeb9e,MERGE,2026-06-26 02:15:17,2026-06-26 02:15:22,4,30502023544,30502027264,95361,
acme-analytics-prod:EU.job_20260626021522_004178_844cc6,acme-analytics-prod:EU.job_20260626021510_004175_1eeb9e,DROP_TABLE,2026-06-26 02:15:22,2026-06-26 02:15:24,3,0,10485760,30774,
acme-analytics-prod:EU.job_20260626021536_004180_740af6,acme-analytics-prod:EU.job_20260626021536_004179_9f49ff,CREATE_TABLE_AS_SELECT,2026-06-26 02:15:36,2026-06-26 02:15:38,2,17332845655,17332961280,15719,
acme-analytics-prod:EU.job_20260626021538_004181_825406,acme-analytics-prod:EU.job_20260626021536_004179_9f49ff,MERGE,2026-06-26 02:15:38,2026-06-26 02:15:41,3,2620081320,2620391424,20616,
acme-analytics-prod:EU.job_20260626021541_004182_2052d2,acme-analytics-prod:EU.job_20260626021536_004179_9f49ff,DROP_TABLE,2026-06-26 02:15:41,2026-06-26 02:15:43,3,0,10485760,52135,
acme-analytics-prod:EU.job_20260626114103_004208_746a8f,acme-analytics-prod:EU.job_20260626114103_004207_87ee1a,CREATE_TABLE_AS_SELECT,2026-06-26 11:41:03,2026-06-26 11:41:05,2,14237524779,14237564928,11029,
acme-analytics-prod:EU.job_20260626114105_004209_9632b1,acme-analytics-prod:EU.job_20260626114103_004207_87ee1a,MERGE,2026-06-26 11:41:05,2026-06-26 11:41:06,2,2152183978,2152726528,8844,
acme-analytics-prod:EU.job_20260626114106_004210_6c6a15,acme-analytics-prod:EU.job_20260626114103_004207_87ee1a,DROP_TABLE,2026-06-26 11:41:06,2026-06-26 11:41:08,2,0,10485760,11273,
acme-analytics-prod:EU.job_20260626131608_004234_eb7146,acme-analytics-prod:EU.job_20260626131608_004233_aa0a90,CREATE_TABLE_AS_SELECT,2026-06-26 13:16:08,2026-06-26 13:16:12,4,114535846309,114535956480,73520,
acme-analytics-prod:EU.job_20260626131612_004235_52099c,acme-analytics-prod:EU.job_20260626131608_004233_aa0a90,MERGE,2026-06-26 13:16:12,2026-06-26 13:16:14,2,17313558163,17314086912,22321,
acme-analytics-prod:EU.job_20260626131614_004236_ecdee7,acme-analytics-prod:EU.job_20260626131608_004233_aa0a90,DROP_TABLE,2026-06-26 13:16:14,2026-06-26 13:16:20,6,0,10485760,13576,
acme-analytics-prod:EU.job_20260626131615_004239_56dcb5,acme-analytics-prod:EU.job_20260626131615_004238_cec6e7,CREATE_TABLE_AS_SELECT,2026-06-26 13:16:15,2026-06-26 13:16:18,3,28777072851,28777119744,38402,
acme-analytics-prod:EU.job_20260626131618_004240_ab5ade,acme-analytics-prod:EU.job_20260626131615_004238_cec6e7,MERGE,2026-06-26 13:16:18,2026-06-26 13:16:21,3,4350022640,4350541824,48494,
acme-analytics-prod:EU.job_20260626131621_004241_eafcbb,acme-analytics-prod:EU.job_20260626131615_004238_cec6e7,DROP_TABLE,2026-06-26 13:16:21,2026-06-26 13:16:23,2,0,10485760,47190,
acme-analytics-prod:EU.job_20260627021039_004311_3059de,acme-analytics-prod:EU.job_20260627021039_004310_7a6e59,CREATE_TABLE_AS_SELECT,2026-06-27 02:10:39,2026-06-27 02:10:42,3,38736704340,38737543168,7422,
acme-analytics-prod:EU.job_20260627021042_004312_6d5658,acme-analytics-prod:EU.job_20260627021039_004310_7a6e59,MERGE,2026-06-27 02:10:42,2026-06-27 02:10:46,4,5855548330,5856296960,27132,
acme-analytics-prod:EU.job_20260627021046_004313_1c4705,acme-analytics-prod:EU.job_20260627021039_004310_7a6e59,DROP_TABLE,2026-06-27 02:10:46,2026-06-27 02:10:50,4,0,10485760,8382,
acme-analytics-prod:EU.job_20260627021056_004315_e2a154,acme-analytics-prod:EU.job_20260627021056_004314_beaf23,CREATE_TABLE_AS_SELECT,2026-06-27 02:10:56,2026-06-27 02:11:02,6,114741436055,114741477376,50825,
acme-analytics-prod:EU.job_20260627021102_004316_67877d,acme-analytics-prod:EU.job_20260627021056_004314_beaf23,MERGE,2026-06-27 02:11:02,2026-06-27 02:11:10,8,17344635682,17345544192,90194,
acme-analytics-prod:EU.job_20260627021110_004317_b42fdf,acme-analytics-prod:EU.job_20260627021056_004314_beaf23,DROP_TABLE,2026-06-27 02:11:10,2026-06-27 02:11:17,7,0,10485760,115673,
acme-analytics-prod:EU.job_20260627021152_004321_ba0bf3,acme-analytics-prod:EU.job_20260627021152_004320_d73a91,CREATE_TABLE_AS_SELECT,2026-06-27 02:11:52,2026-06-27 02:12:28,35,298112871747,298113302528,572999,
acme-analytics-prod:EU.job_20260627021228_004322_7a361c,acme-analytics-prod:EU.job_20260627021152_004320_d73a91,MERGE,2026-06-27 02:12:28,2026-06-27 02:13:04,36,45063573636,45063602176,143714,
acme-analytics-prod:EU.job_20260627021304_004323_909b94,acme-analytics-prod:EU.job_20260627021152_004320_d73a91,DROP_TABLE,2026-06-27 02:13:04,2026-06-27 02:13:38,34,0,10485760,623133,
acme-analytics-prod:EU.job_20260627021257_004325_9a0140,acme-analytics-prod:EU.job_20260627021257_004324_93237c,CREATE_TABLE_AS_SELECT,2026-06-27 02:12:57,2026-06-27 02:12:58,1,14667497518,14668529664,11723,
acme-analytics-prod:EU.job_20260627021258_004326_ce294d,acme-analytics-prod:EU.job_20260627021257_004324_93237c,MERGE,2026-06-27 02:12:58,2026-06-27 02:12:59,1,2217179857,2217738240,28634,
acme-analytics-prod:EU.job_20260627021259_004327_f4efc6,acme-analytics-prod:EU.job_20260627021257_004324_93237c,DROP_TABLE,2026-06-27 02:12:59,2026-06-27 02:13:00,1,0,10485760,13254,
acme-analytics-prod:EU.job_20260628020330_004399_35a86f,acme-analytics-prod:EU.job_20260628020330_004398_19547a,CREATE_TABLE_AS_SELECT,2026-06-28 02:03:30,2026-06-28 02:03:34,4,33494783628,33495711744,83932,
acme-analytics-prod:EU.job_20260628020334_004400_e93768,acme-analytics-prod:EU.job_20260628020330_004398_19547a,MERGE,2026-06-28 02:03:34,2026-06-28 02:03:39,5,5063164967,5063573504,92784,
acme-analytics-prod:EU.job_20260628020339_004401_d6e3de,acme-analytics-prod:EU.job_20260628020330_004398_19547a,DROP_TABLE,2026-06-28 02:03:39,2026-06-28 02:03:42,3,0,10485760,69027,
acme-analytics-prod:EU.job_20260628020336_004404_5d8900,acme-analytics-prod:EU.job_20260628020336_004403_e29fcc,CREATE_TABLE_AS_SELECT,2026-06-28 02:03:36,2026-06-28 02:03:55,19,122529121388,122529251328,40864,
acme-analytics-prod:EU.job_20260628020355_004405_5d67ce,acme-analytics-prod:EU.job_20260628020336_004403_e29fcc,MERGE,2026-06-28 02:03:55,2026-06-28 02:04:09,15,18521843930,18522046464,294798,
acme-analytics-prod:EU.job_20260628020409_004406_8ac623,acme-analytics-prod:EU.job_20260628020336_004403_e29fcc,DROP_TABLE,2026-06-28 02:04:09,2026-06-28 02:04:22,13,0,10485760,212327,
acme-analytics-prod:EU.job_20260628020343_004410_8eadbd,acme-analytics-prod:EU.job_20260628020343_004409_404fa5,CREATE_TABLE_AS_SELECT,2026-06-28 02:03:43,2026-06-28 02:03:55,12,280491935587,280491982848,127768,
acme-analytics-prod:EU.job_20260628020355_004411_1d1545,acme-analytics-prod:EU.job_20260628020343_004409_404fa5,MERGE,2026-06-28 02:03:55,2026-06-28 02:04:07,12,42399943751,42400219136,67477,
acme-analytics-prod:EU.job_20260628020407_004412_98611f,acme-analytics-prod:EU.job_20260628020343_004409_404fa5,DROP_TABLE,2026-06-28 02:04:07,2026-06-28 02:04:22,15,0,10485760,249431,
acme-analytics-prod:EU.job_20260628020421_004414_7cfb9d,acme-analytics-prod:EU.job_20260628020421_004413_2ddc83,CREATE_TABLE_AS_SELECT,2026-06-28 02:04:21,2026-06-28 02:04:22,1,13923783140,13924040704,12354,
acme-analytics-prod:EU.job_20260628020422_004415_e00a0a,acme-analytics-prod:EU.job_20260628020421_004413_2ddc83,MERGE,2026-06-28 02:04:22,2026-06-28 02:04:23,1,2104757916,2105540608,18706,
acme-analytics-prod:EU.job_20260628020423_004416_413a4d,acme-analytics-prod:EU.job_20260628020421_004413_2ddc83,DROP_TABLE,2026-06-28 02:04:23,2026-06-28 02:04:23,1,0,10485760,1536,
acme-analytics-prod:EU.job_20260629020336_004499_432928,acme-analytics-prod:EU.job_20260629020336_004498_113112,CREATE_TABLE_AS_SELECT,2026-06-29 02:03:36,2026-06-29 02:03:40,4,38832267076,38832963584,92222,
acme-analytics-prod:EU.job_20260629020340_004500_40fff3,acme-analytics-prod:EU.job_20260629020336_004498_113112,MERGE,2026-06-29 02:03:40,2026-06-29 02:03:45,5,5869993860,5870977024,94147,
acme-analytics-prod:EU.job_20260629020345_004501_3cf9af,acme-analytics-prod:EU.job_20260629020336_004498_113112,DROP_TABLE,2026-06-29 02:03:45,2026-06-29 02:03:49,3,0,10485760,60413,
acme-analytics-prod:EU.job_20260629020356_004503_9a1ae0,acme-analytics-prod:EU.job_20260629020356_004502_ba1858,CREATE_TABLE_AS_SELECT,2026-06-29 02:03:56,2026-06-29 02:04:12,16,113834723305,113835507712,221633,
acme-analytics-prod:EU.job_20260629020412_004504_266fa8,acme-analytics-prod:EU.job_20260629020356_004502_ba1858,MERGE,2026-06-29 02:04:12,2026-06-29 02:04:21,9,17207574453,17208180736,126588,
acme-analytics-prod:EU.job_20260629020421_004505_a324a8,acme-analytics-prod:EU.job_20260629020356_004502_ba1858,DROP_TABLE,2026-06-29 02:04:21,2026-06-29 02:04:32,10,0,10485760,70923,
acme-analytics-prod:EU.job_20260629020425_004509_3ff108,acme-analytics-prod:EU.job_20260629020425_004508_6851f1,CREATE_TABLE_AS_SELECT,2026-06-29 02:04:25,2026-06-29 02:04:36,10,224854584304,224855588864,102493,
acme-analytics-prod:EU.job_20260629020436_004510_e40d63,acme-analytics-prod:EU.job_20260629020425_004508_6851f1,MERGE,2026-06-29 02:04:36,2026-06-29 02:04:46,10,33989646464,33990639616,60772,
acme-analytics-prod:EU.job_20260629020446_004511_97cc77,acme-analytics-prod:EU.job_20260629020425_004508_6851f1,DROP_TABLE,2026-06-29 02:04:46,2026-06-29 02:04:59,12,0,10485760,165291,
acme-analytics-prod:EU.job_20260629114601_004536_5c58d5,acme-analytics-prod:EU.job_20260629114601_004535_29001a,CREATE_TABLE_AS_SELECT,2026-06-29 11:46:01,2026-06-29 11:46:04,3,129426710616,129426784256,9456,
acme-analytics-prod:EU.job_20260629114604_004537_ff6487,acme-analytics-prod:EU.job_20260629114601_004535_29001a,MERGE,2026-06-29 11:46:04,2026-06-29 11:46:06,2,19564502767,19565379584,24046,
acme-analytics-prod:EU.job_20260629114606_004538_cc421b,acme-analytics-prod:EU.job_20260629114601_004535_29001a,DROP_TABLE,2026-06-29 11:46:06,2026-06-29 11:46:08,3,0,10485760,34975,
acme-analytics-prod:EU.job_20260629114633_004541_c4f034,acme-analytics-prod:EU.job_20260629114633_004540_b46067,CREATE_TABLE_AS_SELECT,2026-06-29 11:46:33,2026-06-29 11:46:38,5,32519587724,32520536064,73036,
acme-analytics-prod:EU.job_20260629114638_004542_bae3f1,acme-analytics-prod:EU.job_20260629114633_004540_b46067,MERGE,2026-06-29 11:46:38,2026-06-29 11:46:41,3,4915751632,4916772864,13609,
acme-analytics-prod:EU.job_20260629114641_004543_3cb384,acme-analytics-prod:EU.job_20260629114633_004540_b46067,DROP_TABLE,2026-06-29 11:46:41,2026-06-29 11:46:44,3,0,10485760,29296,
acme-analytics-prod:EU.job_20260629114802_004557_1e6dfc,acme-analytics-prod:EU.job_20260629114802_004556_c9dcbb,CREATE_TABLE_AS_SELECT,2026-06-29 11:48:02,2026-06-29 11:48:25,23,246559390863,246560063488,296432,
acme-analytics-prod:EU.job_20260629114825_004558_a4ba2b,acme-analytics-prod:EU.job_20260629114802_004556_c9dcbb,MERGE,2026-06-29 11:48:25,2026-06-29 11:48:39,14,37270605595,37271633920,257289,
acme-analytics-prod:EU.job_20260629114839_004559_301e50,acme-analytics-prod:EU.job_20260629114802_004556_c9dcbb,DROP_TABLE,2026-06-29 11:48:39,2026-06-29 11:48:56,17,0,10485760,79398,
acme-analytics-prod:EU.job_20260629140835_004582_df2185,acme-analytics-prod:EU.job_20260629140835_004581_2d8538,CREATE_TABLE_AS_SELECT,2026-06-29 14:08:35,2026-06-29 14:08:37,2,36602444000,36602642432,7312,
acme-analytics-prod:EU.job_20260629140837_004583_3d7191,acme-analytics-prod:EU.job_20260629140835_004581_2d8538,MERGE,2026-06-29 14:08:37,2026-06-29 14:08:40,3,5532927581,5533335552,41872,
acme-analytics-prod:EU.job_20260629140840_004584_d153ab,acme-analytics-prod:EU.job_20260629140835_004581_2d8538,DROP_TABLE,2026-06-29 14:08:40,2026-06-29 14:08:42,2,0,10485760,28514,
acme-analytics-prod:EU.job_20260629150606_004621_290d17,acme-analytics-prod:EU.job_20260629150606_004620_22f516,CREATE_TABLE_AS_SELECT,2026-06-29 15:06:06,2026-06-29 15:06:08,2,34015668066,34015805440,7778,
acme-analytics-prod:EU.job_20260629150608_004622_2c4d1f,acme-analytics-prod:EU.job_20260629150606_004620_22f516,MERGE,2026-06-29 15:06:08,2026-06-29 15:06:09,1,5141903312,5142216704,16382,
acme-analytics-prod:EU.job_20260629150609_004623_d9f238,acme-analytics-prod:EU.job_20260629150606_004620_22f516,DROP_TABLE,2026-06-29 15:06:09,2026-06-29 15:06:10,1,0,10485760,19822,
acme-analytics-prod:EU.job_20260629150611_004625_f74a5f,acme-analytics-prod:EU.job_20260629150611_004624_459142,CREATE_TABLE_AS_SELECT,2026-06-29 15:06:11,2026-06-29 15:06:20,9,243603225138,243604127744,202158,
acme-analytics-prod:EU.job_20260629150620_004626_759531,acme-analytics-prod:EU.job_20260629150611_004624_459142,MERGE,2026-06-29 15:06:20,2026-06-29 15:06:33,13,36823743334,36823891968,183354,
acme-analytics-prod:EU.job_20260629150633_004627_80a5d4,acme-analytics-prod:EU.job_20260629150611_004624_459142,DROP_TABLE,2026-06-29 15:06:33,2026-06-29 15:06:41,8,0,10485760,25362,
acme-analytics-prod:EU.job_20260629150744_004629_414e8e,acme-analytics-prod:EU.job_20260629150744_004628_7753f7,CREATE_TABLE_AS_SELECT,2026-06-29 15:07:44,2026-06-29 15:07:45,1,17913230569,17913872384,17104,
acme-analytics-prod:EU.job_20260629150745_004630_59ebd4,acme-analytics-prod:EU.job_20260629150744_004628_7753f7,MERGE,2026-06-29 15:07:45,2026-06-29 15:07:46,1,2707813923,2708471808,15035,
acme-analytics-prod:EU.job_20260629150746_004631_11d54c,acme-analytics-prod:EU.job_20260629150744_004628_7753f7,DROP_TABLE,2026-06-29 15:07:46,2026-06-29 15:07:47,1,0,10485760,16766,
acme-analytics-prod:EU.job_20260629150814_004635_cdb931,acme-analytics-prod:EU.job_20260629150814_004634_41475d,CREATE_TABLE_AS_SELECT,2026-06-29 15:08:14,2026-06-29 15:08:28,14,100562977716,100563681280,43237,
acme-analytics-prod:EU.job_20260629150828_004636_4e045e,acme-analytics-prod:EU.job_20260629150814_004634_41475d,MERGE,2026-06-29 15:08:28,2026-06-29 15:08:38,10,15201380352,15202254848,86872,
acme-analytics-prod:EU.job_20260629150838_004637_1068fa,acme-analytics-prod:EU.job_20260629150814_004634_41475d,DROP_TABLE,2026-06-29 15:08:38,2026-06-29 15:08:47,8,0,10485760,48584,
acme-analytics-prod:EU.job_20260630020637_004702_5bd6eb,acme-analytics-prod:EU.job_20260630020637_004701_d9fd80,CREATE_TABLE_AS_SELECT,2026-06-30 02:06:37,2026-06-30 02:06:38,1,38988386702,38989201408,5468,
acme-analytics-prod:EU.job_20260630020638_004703_ca44df,acme-analytics-prod:EU.job_20260630020637_004701_d9fd80,MERGE,2026-06-30 02:06:38,2026-06-30 02:06:40,1,5893593338,5894045696,6517,
acme-analytics-prod:EU.job_20260630020640_004704_769050,acme-analytics-prod:EU.job_20260630020637_004701_d9fd80,DROP_TABLE,2026-06-30 02:06:40,2026-06-30 02:06:42,2,0,10485760,40171,
acme-analytics-prod:EU.job_20260630020639_004706_7af960,acme-analytics-prod:EU.job_20260630020639_004705_48f96b,CREATE_TABLE_AS_SELECT,2026-06-30 02:06:39,2026-06-30 02:06:46,7,138509540393,138509549568,71498,
acme-analytics-prod:EU.job_20260630020646_004707_548d9f,acme-analytics-prod:EU.job_20260630020639_004705_48f96b,MERGE,2026-06-30 02:06:46,2026-06-30 02:06:50,4,20937488664,20937965568,19703,
acme-analytics-prod:EU.job_20260630020650_004708_fb30b5,acme-analytics-prod:EU.job_20260630020639_004705_48f96b,DROP_TABLE,2026-06-30 02:06:50,2026-06-30 02:06:54,3,0,10485760,68310,
acme-analytics-prod:EU.job_20260630020653_004712_b5c44e,acme-analytics-prod:EU.job_20260630020653_004711_5903ef,CREATE_TABLE_AS_SELECT,2026-06-30 02:06:53,2026-06-30 02:07:19,25,295478813117,295479279616,172818,
acme-analytics-prod:EU.job_20260630020719_004713_21f256,acme-analytics-prod:EU.job_20260630020653_004711_5903ef,MERGE,2026-06-30 02:07:19,2026-06-30 02:07:43,24,44665401982,44666191872,418399,
acme-analytics-prod:EU.job_20260630020743_004714_b0e1be,acme-analytics-prod:EU.job_20260630020653_004711_5903ef,DROP_TABLE,2026-06-30 02:07:43,2026-06-30 02:07:58,16,0,10485760,234248,
acme-analytics-prod:EU.job_20260630020801_004716_b58627,acme-analytics-prod:EU.job_20260630020801_004715_d34601,CREATE_TABLE_AS_SELECT,2026-06-30 02:08:01,2026-06-30 02:08:02,1,14215843875,14216593408,10661,
acme-analytics-prod:EU.job_20260630020802_004717_ec3c1f,acme-analytics-prod:EU.job_20260630020801_004715_d34601,MERGE,2026-06-30 02:08:02,2026-06-30 02:08:03,1,2148906632,2149580800,6443,
acme-analytics-prod:EU.job_20260630020803_004718_b0830b,acme-analytics-prod:EU.job_20260630020801_004715_d34601,DROP_TABLE,2026-06-30 02:08:03,2026-06-30 02:08:03,1,0,10485760,4206,
acme-analytics-prod:EU.job_20260630111704_004744_4f26ca,acme-analytics-prod:EU.job_20260630111704_004743_b46b9b,CREATE_TABLE_AS_SELECT,2026-06-30 11:17:04,2026-06-30 11:17:05,0,34874744556,34875637760,7168,
acme-analytics-prod:EU.job_20260630111705_004745_b78bb9,acme-analytics-prod:EU.job_20260630111704_004743_b46b9b,MERGE,2026-06-30 11:17:05,2026-06-30 11:17:05,0,5271763712,5272240128,1711,
acme-analytics-prod:EU.job_20260630111705_004746_42fb18,acme-analytics-prod:EU.job_20260630111704_004743_b46b9b,DROP_TABLE,2026-06-30 11:17:05,2026-06-30 11:17:06,1,0,10485760,7836,
acme-analytics-prod:EU.job_20260630111731_004752_cec1f8,acme-analytics-prod:EU.job_20260630111731_004751_42fef3,CREATE_TABLE_AS_SELECT,2026-06-30 11:17:31,2026-06-30 11:17:33,2,208919077998,208919330816,28302,
acme-analytics-prod:EU.job_20260630111733_004753_287dc0,acme-analytics-prod:EU.job_20260630111731_004751_42fef3,MERGE,2026-06-30 11:17:33,2026-06-30 11:17:37,4,31580790860,31581011968,84371,
acme-analytics-prod:EU.job_20260630111737_004754_9d23b9,acme-analytics-prod:EU.job_20260630111731_004751_42fef3,DROP_TABLE,2026-06-30 11:17:37,2026-06-30 11:17:42,4,0,10485760,31934,
acme-analytics-prod:EU.job_20260630111814_004759_c5b56f,acme-analytics-prod:EU.job_20260630111814_004758_1c4103,CREATE_TABLE_AS_SELECT,2026-06-30 11:18:14,2026-06-30 11:18:15,2,16319272347,16320036864,10628,
acme-analytics-prod:EU.job_20260630111815_004760_8b8957,acme-analytics-prod:EU.job_20260630111814_004758_1c4103,MERGE,2026-06-30 11:18:15,2026-06-30 11:18:17,2,2466866750,2467299328,26489,
acme-analytics-prod:EU.job_20260630111817_004761_e1ab08,acme-analytics-prod:EU.job_20260630111814_004758_1c4103,DROP_TABLE,2026-06-30 11:18:17,2026-06-30 11:18:18,1,0,10485760,6809,
acme-analytics-prod:EU.job_20260630140802_004775_d5fa47,acme-analytics-prod:EU.job_20260630140802_004774_891899,CREATE_TABLE_AS_SELECT,2026-06-30 14:08:02,2026-06-30 14:08:07,5,112557658648,112558342144,22299,
acme-analytics-prod:EU.job_20260630140807_004776_f58787,acme-analytics-prod:EU.job_20260630140802_004774_891899,MERGE,2026-06-30 14:08:07,2026-06-30 14:08:19,11,17014529795,17015242752,121695,
acme-analytics-prod:EU.job_20260630140819_004777_adbff5,acme-analytics-prod:EU.job_20260630140802_004774_891899,DROP_TABLE,2026-06-30 14:08:19,2026-06-30 14:08:29,10,0,10485760,219797,
acme-analytics-prod:EU.job_20260630140954_004789_809679,acme-analytics-prod:EU.job_20260630140954_004788_460f8f,CREATE_TABLE_AS_SELECT,2026-06-30 14:09:54,2026-06-30 14:09:56,2,30394509276,30395072512,41089,
acme-analytics-prod:EU.job_20260630140956_004790_832dc5,acme-analytics-prod:EU.job_20260630140954_004788_460f8f,MERGE,2026-06-30 14:09:56,2026-06-30 14:09:57,1,4594518844,4594860032,11505,
acme-analytics-prod:EU.job_20260630140957_004791_48d66e,acme-analytics-prod:EU.job_20260630140954_004788_460f8f,DROP_TABLE,2026-06-30 14:09:57,2026-06-30 14:09:58,1,0,10485760,22732,
acme-analytics-prod:EU.job_20260630141008_004795_eb95b9,acme-analytics-prod:EU.job_20260630141008_004794_a2b756,CREATE_TABLE_AS_SELECT,2026-06-30 14:10:08,2026-06-30 14:10:19,11,249448238511,249448890368,67765,
acme-analytics-prod:EU.job_20260630141019_004796_20f1d4,acme-analytics-prod:EU.job_20260630141008_004794_a2b756,MERGE,2026-06-30 14:10:19,2026-06-30 14:10:28,9,37707291868,37707841536,72829,
acme-analytics-prod:EU.job_20260630141028_004797_d10526,acme-analytics-prod:EU.job_20260630141008_004794_a2b756,DROP_TABLE,2026-06-30 14:10:28,2026-06-30 14:10:36,8,0,10485760,155741,
acme-analytics-prod:EU.job_20260630170701_004813_3ce7bc,acme-analytics-prod:EU.job_20260630170701_004812_fd758f,CREATE_TABLE_AS_SELECT,2026-06-30 17:07:01,2026-06-30 17:07:07,6,37948989478,37949014016,123476,
acme-analytics-prod:EU.job_20260630170707_004814_002373,acme-analytics-prod:EU.job_20260630170701_004812_fd758f,MERGE,2026-06-30 17:07:07,2026-06-30 17:07:10,3,5736475153,5736759296,10429,
acme-analytics-prod:EU.job_20260630170710_004815_401545,acme-analytics-prod:EU.job_20260630170701_004812_fd758f,DROP_TABLE,2026-06-30 17:07:10,2026-06-30 17:07:16,6,0,10485760,121793,
acme-analytics-prod:EU.job_20260630170829_004835_3e489a,acme-analytics-prod:EU.job_20260630170829_004834_c34e8c,CREATE_TABLE_AS_SELECT,2026-06-30 17:08:29,2026-06-30 17:08:47,18,243707696894,243707936768,301904,
acme-analytics-prod:EU.job_20260630170847_004836_5742d9,acme-analytics-prod:EU.job_20260630170829_004834_c34e8c,MERGE,2026-06-30 17:08:47,2026-06-30 17:08:58,10,36839535577,36839620608,46901,
acme-analytics-prod:EU.job_20260630170858_004837_307b8b,acme-analytics-prod:EU.job_20260630170829_004834_c34e8c,DROP_TABLE,2026-06-30 17:08:58,2026-06-30 17:09:13,15,0,10485760,230479,
acme-analytics-prod:EU.job_20260630171021_004842_23fb2d,acme-analytics-prod:EU.job_20260630171021_004841_008a63,CREATE_TABLE_AS_SELECT,2026-06-30 17:10:21,2026-06-30 17:10:23,2,114794199788,114794954752,28309,
acme-analytics-prod:EU.job_20260630171023_004843_3e254e,acme-analytics-prod:EU.job_20260630171021_004841_008a63,MERGE,2026-06-30 17:10:23,2026-06-30 17:10:26,2,17352611595,17352884224,20657,
acme-analytics-prod:EU.job_20260630171026_004844_cc9e6a,acme-analytics-prod:EU.job_20260630171021_004841_008a63,DROP_TABLE,2026-06-30 17:10:26,2026-06-30 17:10:29,4,0,10485760,82404,
acme-analytics-prod:EU.job_20260630171035_004846_7b38cf,acme-analytics-prod:EU.job_20260630171035_004845_a80651,CREATE_TABLE_AS_SELECT,2026-06-30 17:10:35,2026-06-30 17:10:36,1,15167587676,15167651840,20455,
acme-analytics-prod:EU.job_20260630171036_004847_7ade8e,acme-analytics-prod:EU.job_20260630171035_004845_a80651,MERGE,2026-06-30 17:10:36,2026-06-30 17:10:37,1,2292774881,2293235712,14580,
acme-analytics-prod:EU.job_20260630171037_004848_fe0398,acme-analytics-prod:EU.job_20260630171035_004845_a80651,DROP_TABLE,2026-06-30 17:10:37,2026-06-30 17:10:38,1,0,10485760,24492,
